Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_grass,player_1_match_win_percent_grass,player_0_games_win_percent_grass,player_1_games_win_percent_grass,player_0_5_set_match_win_percent_grass,player_1_5_set_match_win_percent_grass,player_0_close_sets_percent_grass,player_1_close_sets_percent_grass,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_grass_60,player_1_match_win_percent_grass_60,player_0_games_win_percent_grass_60,player_1_games_win_percent_grass_60,player_0_5_set_match_win_percent_grass_60,player_1_5_set_match_win_percent_grass_60,player_0_close_sets_percent_grass_60,player_1_close_sets_percent_grass_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_grass_hh,player_1_match_win_percent_grass_hh,player_0_games_win_percent_grass_hh,player_1_games_win_percent_grass_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_grass,diff_games_win_percent_grass,diff_5_set_match_win_percent_grass,diff_close_sets_percent_grass,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_grass_60,diff_games_win_percent_grass_60,diff_5_set_match_win_percent_grass_60,diff_close_sets_percent_grass_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_grass_hh,diff_games_win_percent_grass_hh
Gerry Weber Open,2011/06/07,Grass,1st Round,Golubev A.,44.0,1.44,Gimeno-Traver D.,56.0,2.62,1,0.3448275862068966,0.3431372549019608,0.4698275862068966,0.459812321501428,0.21428571428571427,0.26666666666666666,0.39792387543252594,0.39285714285714285,0.14285714285714285,0.16666666666666666,0.42408376963350786,0.39779005524861877,0.0,0.3333333333333333,0.32,0.3333333333333333,0.3902439024390244,0.3783783783783784,0.48066875653082547,0.46136618141097424,0.0,0.3333333333333333,0.4122137404580153,0.3902439024390244,0.0,0.0,0.31746031746031744,0.25,0.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.3684210526315789,0.631578947368421,0.0,1.0,0.3684210526315789,0.631578947368421,0.0016903313049357882,0.010015264705468596,-0.05238095238095239,0.005066732575383093,-0.023809523809523808,0.02629371438488909,-0.3333333333333333,-0.013333333333333308,0.011865524060646004,0.01930257511985123,-0.3333333333333333,0.021969838018990884,0.0,0.06746031746031744,0.0,0.09090909090909091,-1.0,-0.2631578947368421,-1.0,-0.2631578947368421
Gerry Weber Open,2011/06/07,Grass,1st Round,Raonic M.,28.0,1.12,Andujar P.,48.0,5.5,0,0.6153846153846154,0.3939393939393939,0.5126286248830683,0.4705128205128205,0.5,0.3333333333333333,0.5503875968992248,0.40540540540540543,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.25,0.631578947368421,0.5454545454545454,0.5135135135135135,0.4980026631158455,0.5,0.3333333333333333,0.5476190476190477,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214452214452215,0.042115804370247756,0.16666666666666669,0.14498219149381936,0.0,-0.375,0.0,-0.25,0.0861244019138756,0.015510850397667975,0.16666666666666669,0.07142857142857151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/07,Grass,1st Round,Mayer F.,18.0,1.22,Brown D.,111.0,4.0,0,0.4954128440366973,0.3076923076923077,0.4977473065621939,0.4708276797829037,0.45454545454545453,0.2,0.4486111111111111,0.5113636363636364,0.6470588235294118,0.42857142857142855,0.5173116089613035,0.4900990099009901,0.6666666666666666,0.0,0.4927536231884058,0.5652173913043478,0.6166666666666667,0.2608695652173913,0.5240793201133145,0.466966966966967,0.5714285714285714,0.2,0.5103092783505154,0.5063291139240507,1.0,0.42857142857142855,0.589041095890411,0.4900990099009901,1.0,0.0,0.7,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18772053634438957,0.026919626779290218,0.2545454545454545,-0.06275252525252523,0.21848739495798325,0.02721259906031337,0.6666666666666666,-0.07246376811594196,0.3557971014492754,0.057112353146347494,0.3714285714285714,0.003980164426464761,0.5714285714285714,0.09894208598942089,1.0,0.13478260869565217,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/07,Grass,1st Round,Seppi A.,51.0,2.37,Haas T.,59.0,1.53,0,0.45517241379310347,0.6570247933884298,0.48912299904227663,0.5382712231328282,0.375,0.7166666666666667,0.4831578947368421,0.5638297872340425,0.5,0.7931034482758621,0.492798353909465,0.5463467829880043,0.5384615384615384,0.7857142857142857,0.4918032786885246,0.6434782608695652,0.46511627906976744,0.0,0.4972924187725632,0.46511627906976744,0.42857142857142855,0.0,0.4825174825174825,0.4,0.25,0.0,0.4666666666666667,0.0,0.5,0.0,0.3125,0.0,0.0,1.0,0.2,0.8,0.0,1.0,0.2,0.8,-0.20185237959532631,-0.04914822409055153,-0.3416666666666667,-0.08067189249720041,-0.2931034482758621,-0.053548429078539295,-0.24725274725274726,-0.15167498218104059,0.46511627906976744,0.03217613970279576,0.42857142857142855,0.08251748251748248,0.25,0.4666666666666667,0.5,0.3125,-1.0,-0.6000000000000001,-1.0,-0.6000000000000001
Gerry Weber Open,2011/06/07,Grass,1st Round,Berdych T.,7.0,1.1,Bemelmans R.,169.0,6.5,0,0.6246719160104987,0.2,0.538477690288714,0.46875,0.6875,0.0,0.5349194167306216,0.4666666666666667,0.7380952380952381,0.0,0.5371342835708928,0.4722222222222222,0.7692307692307693,0.0,0.5617977528089888,0.6666666666666666,0.6349206349206349,0.3333333333333333,0.5450479233226837,0.4857142857142857,0.7142857142857143,0.0,0.543778801843318,0.4444444444444444,0.8571428571428571,0.0,0.5576923076923077,0.4722222222222222,0.8571428571428571,0.0,0.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42467191601049864,0.06972769028871395,0.6875,0.06825275006395493,0.7380952380952381,0.06491206134867056,0.7692307692307693,-0.10486891385767783,0.30158730158730157,0.05933363760839799,0.7142857142857143,0.09933435739887353,0.8571428571428571,0.0854700854700855,0.8571428571428571,-0.06666666666666665,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/07,Grass,1st Round,Monfils G.,8.0,1.16,Serra F.,129.0,4.5,0,0.6258503401360545,0.4251968503937008,0.5207871758112863,0.47912155892360037,0.6818181818181818,0.40476190476190477,0.5384615384615384,0.450354609929078,0.5833333333333334,0.36363636363636365,0.5043227665706052,0.4743975903614458,0.6,0.375,0.5,0.4634146341463415,0.75,0.23333333333333334,0.5329218106995884,0.442257217847769,0.75,0.3333333333333333,0.5851063829787234,0.3431372549019608,0.5,0.25,0.5112781954887218,0.47368421052631576,0.6666666666666666,0.5,0.5,0.3125,1.0,0.0,0.5757575757575758,0.42424242424242425,1.0,0.0,0.5757575757575758,0.42424242424242425,0.20065348974235364,0.04166561688768594,0.277056277056277,0.08810692853246044,0.21969696969696972,0.029925176209159354,0.22499999999999998,0.036585365853658514,0.5166666666666666,0.09066459285181944,0.4166666666666667,0.24196912807676263,0.25,0.03759398496240601,0.16666666666666663,0.1875,1.0,0.15151515151515155,1.0,0.15151515151515155
Gerry Weber Open,2011/06/08,Grass,1st Round,Mayer L.,18.0,4.0,Hewitt L.,73.0,1.22,1,0.44594594594594594,0.6831275720164609,0.495850622406639,0.5481558906973272,0.4375,0.7073170731707317,0.4881889763779528,0.5767077267637178,0.375,0.7872340425531915,0.5023696682464455,0.5690492713393477,0.3333333333333333,0.7692307692307693,0.43333333333333335,0.6217616580310881,0.23529411764705882,0.5555555555555556,0.4470338983050847,0.5169811320754717,0.3333333333333333,0.4,0.36507936507936506,0.5625,0.0,0.875,0.37254901960784315,0.5859030837004405,0.0,0.6666666666666666,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23718162607051496,-0.052305268290688156,-0.26981707317073167,-0.08851875038576507,-0.4122340425531915,-0.06667960309290222,-0.43589743589743596,-0.18842832469775472,-0.32026143790849676,-0.06994723377038697,-0.06666666666666671,-0.19742063492063494,-0.875,-0.21335406409259738,-0.6666666666666666,-0.41666666666666663,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/08,Grass,2nd Round,Troicki V.,12.0,1.25,Andreev I.,83.0,3.75,0,0.5469613259668509,0.5203761755485894,0.5080570902394107,0.5068724379069207,0.5555555555555556,0.5769230769230769,0.49246231155778897,0.5221489161168709,0.5,0.47368421052631576,0.49321266968325794,0.5017361111111112,0.6,0.5454545454545454,0.4827586206896552,0.43037974683544306,0.6290322580645161,0.4444444444444444,0.5345744680851063,0.49245689655172414,0.6666666666666666,0.42857142857142855,0.5490196078431373,0.4918032786885246,0.5,0.5,0.5345911949685535,0.5,0.5,0.0,0.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026585150418261483,0.0011846523324899882,-0.02136752136752129,-0.029686604559081897,0.026315789473684237,-0.008523441427853218,0.054545454545454564,0.05237887385421214,0.1845878136200717,0.04211757153338219,0.23809523809523808,0.05721632915461272,0.0,0.03459119496855345,0.5,-0.125,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/08,Grass,2nd Round,Berdych T.,7.0,1.1,Hernych J.,218.0,6.5,0,0.6256544502617801,0.3931034482758621,0.5383891213389121,0.4705722809872525,0.6875,0.34615384615384615,0.5359877488514548,0.433264887063655,0.7441860465116279,0.5,0.5365497076023392,0.484375,0.7692307692307693,0.2857142857142857,0.569060773480663,0.45,0.640625,0.75,0.544375,0.5161290322580645,0.7142857142857143,0.6666666666666666,0.55,0.6111111111111112,0.875,0.0,0.5525423728813559,0.5428571428571428,0.8571428571428571,0.0,0.631578947368421,1.0,1.0,0.0,0.6037735849056604,0.39622641509433965,1.0,0.0,0.6037735849056604,0.39622641509433965,0.23255100198591805,0.06781684035165964,0.34134615384615385,0.10272286178779982,0.2441860465116279,0.05217470760233922,0.4835164835164836,0.11906077348066296,-0.109375,0.02824596774193555,0.04761904761904767,-0.061111111111111116,0.875,0.009685230024213065,0.8571428571428571,-0.368421052631579,1.0,0.2075471698113207,1.0,0.2075471698113207
Gerry Weber Open,2011/06/08,Grass,2nd Round,Raonic M.,28.0,1.14,Kamke T.,88.0,5.0,0,0.625,0.3448275862068966,0.5161290322580645,0.46354883081155435,0.5,0.4,0.553030303030303,0.3644859813084112,0.0,0.5,0.75,0.4713375796178344,0.0,0.5,0.6666666666666666,0.45,0.6410256410256411,0.36,0.5171102661596958,0.47115384615384615,0.5,0.42857142857142855,0.5503875968992248,0.39325842696629215,0.0,0.6666666666666666,0.75,0.4915254237288136,0.0,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801724137931034,0.052580201446510155,0.09999999999999998,0.18854432172189178,-0.5,0.2786624203821656,-0.5,0.21666666666666662,0.2810256410256411,0.04595642000584965,0.07142857142857145,0.15712916993293263,-0.6666666666666666,0.2584745762711864,-0.6666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/08,Grass,2nd Round,Gimeno-Traver D.,56.0,5.5,Petzschner P.,71.0,1.12,1,0.34951456310679613,0.4796747967479675,0.46026623638563935,0.4913739987677141,0.26666666666666666,0.42857142857142855,0.3952802359882006,0.4793187347931874,0.2857142857142857,0.5,0.41148325358851673,0.48976377952755906,0.3333333333333333,0.5714285714285714,0.37037037037037035,0.5135135135135135,0.39473684210526316,0.4864864864864865,0.46254071661237783,0.5021052631578947,0.3333333333333333,0.5,0.3968253968253968,0.4645669291338583,0.3333333333333333,0.75,0.35294117647058826,0.5258964143426295,0.0,0.6666666666666666,0.18181818181818182,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13016023364117135,-0.031107762382074744,-0.16190476190476188,-0.08403849880498676,-0.2142857142857143,-0.07828052593904233,-0.23809523809523808,-0.14314314314314314,-0.09174964438122335,-0.03956454654551689,-0.16666666666666669,-0.06774153230846147,-0.4166666666666667,-0.1729552378720412,-0.6666666666666666,-0.38484848484848483,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/09,Grass,2nd Round,Monfils G.,8.0,1.16,Dodig I.,43.0,4.5,0,0.6271186440677966,0.5714285714285714,0.5210608424336973,0.5019646365422397,0.6818181818181818,0.42857142857142855,0.5388397246804326,0.4642857142857143,0.6,0.6666666666666666,0.5077138849929874,0.5376344086021505,0.6,0.5,0.5052631578947369,0.5384615384615384,0.7692307692307693,0.6060606060606061,0.5369730476848652,0.5164433617539586,0.75,0.4,0.5904255319148937,0.5045871559633027,0.6,0.6666666666666666,0.5263157894736842,0.5376344086021505,0.6666666666666666,0.5,0.5238095238095238,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569007263922521,0.019096205891457663,0.2532467532467532,0.07455401039471832,-0.06666666666666665,-0.029920523609163086,0.09999999999999998,-0.03319838056680158,0.1631701631701632,0.02052968593090665,0.35,0.08583837595159094,-0.06666666666666665,-0.011318619128466323,0.16666666666666663,-0.0146520146520146,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/09,Grass,2nd Round,Dolgopolov O.,21.0,1.66,Kohlschreiber P.,49.0,2.1,1,0.5384615384615384,0.5496688741721855,0.5025176233635448,0.5143380908733796,0.6428571428571429,0.5370370370370371,0.49236641221374045,0.5177514792899408,0.7142857142857143,0.6578947368421053,0.5458715596330275,0.5181058495821727,0.5,0.5,0.68,0.5362318840579711,0.578125,0.5714285714285714,0.5108628181253879,0.5108940646130729,0.6363636363636364,0.5,0.5093457943925234,0.5521472392638037,0.7142857142857143,0.7142857142857143,0.5458715596330275,0.5102880658436214,0.5,0.6666666666666666,0.68,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011207335710647026,-0.011820467509834787,0.10582010582010581,-0.025385067076200363,0.05639097744360899,0.02776571005085482,0.0,0.14376811594202898,0.006696428571428603,-3.124648768493277e-05,0.13636363636363635,-0.04280144487128035,0.0,0.03558349378940606,-0.16666666666666663,0.0503703703703704,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/09,Grass,2nd Round,Mayer F.,18.0,1.36,Lu Y.H.,53.0,3.0,0,0.4977168949771689,0.3464566929133858,0.49776046738072055,0.4584491813407476,0.45454545454545453,0.3076923076923077,0.44951590594744123,0.39260969976905313,0.6666666666666666,0.38095238095238093,0.5163147792706334,0.4546875,0.6666666666666666,0.4444444444444444,0.5,0.43209876543209874,0.6229508196721312,0.3939393939393939,0.5235783633841886,0.45161290322580644,0.5714285714285714,0.42857142857142855,0.5126903553299492,0.3805309734513274,1.0,0.625,0.5631067961165048,0.5,1.0,0.75,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512602020637831,0.03931128603997297,0.14685314685314682,0.0569062061783881,0.2857142857142857,0.061627279270633384,0.2222222222222222,0.06790123456790126,0.22901142573273725,0.07196546015838218,0.14285714285714285,0.1321593818786218,0.375,0.06310679611650483,0.25,0.1923076923076923,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/09,Grass,2nd Round,Seppi A.,51.0,4.0,Hewitt L.,73.0,1.22,1,0.4570446735395189,0.6844262295081968,0.48957623654448834,0.5485552576705391,0.375,0.7073170731707317,0.48478488982161594,0.5770089285714286,0.5151515151515151,0.7916666666666666,0.49600798403193613,0.5706447187928669,0.5384615384615384,0.7692307692307693,0.504,0.6224489795918368,0.4883720930232558,0.5555555555555556,0.5018050541516246,0.5179584120982986,0.42857142857142855,0.4,0.4965034965034965,0.5625,0.4,0.8888888888888888,0.49333333333333335,0.5942622950819673,0.5,0.6666666666666666,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4457831325301205,0.5542168674698795,0.6666666666666666,0.3333333333333333,0.4457831325301205,0.5542168674698795,-0.22738155596867787,-0.0589790211260508,-0.33231707317073167,-0.09222403874981266,-0.2765151515151515,-0.0746367347609308,-0.23076923076923084,-0.11844897959183676,-0.06718346253229979,-0.016153357946674052,0.028571428571428525,-0.06599650349650349,-0.4888888888888888,-0.10092896174863392,-0.16666666666666663,-0.24561403508771928,0.3333333333333333,-0.10843373493975905,0.3333333333333333,-0.10843373493975905
Gerry Weber Open,2011/06/10,Grass,Quarterfinals,Raonic M.,28.0,1.53,Petzschner P.,71.0,2.37,1,0.6341463414634146,0.4838709677419355,0.5176151761517616,0.49234068627450983,0.5,0.42857142857142855,0.5555555555555556,0.4806763285024155,1.0,0.5238095238095238,0.6578947368421053,0.4946401225114854,0.0,0.5714285714285714,0.6666666666666666,0.5194805194805194,0.65,0.4864864864864865,0.5186219739292365,0.5031712473572939,0.5,0.5,0.553030303030303,0.4645669291338583,1.0,0.7777777777777778,0.6578947368421053,0.5353159851301115,0.0,0.6666666666666666,0.6666666666666666,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15027537372147914,0.025274489877251727,0.07142857142857145,0.0748792270531401,0.47619047619047616,0.16325461433061988,-0.5714285714285714,0.1471861471861472,0.1635135135135135,0.015450726571942575,0.0,0.08846337389644471,0.2222222222222222,0.12257875171199384,-0.6666666666666666,0.09090909090909083,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/10,Grass,Quarterfinals,Kohlschreiber P.,49.0,2.2,Hewitt L.,73.0,1.61,0,0.5511551155115512,0.6857142857142857,0.5145580362971667,0.5487080487080487,0.5370370370370371,0.7073170731707317,0.5181907571288102,0.5773081201334817,0.6666666666666666,0.7959183673469388,0.5195632393084623,0.571041948579161,0.5,0.7692307692307693,0.5390070921985816,0.6231155778894473,0.5714285714285714,0.5789473684210527,0.5108940646130729,0.5209471766848816,0.5,0.4,0.5521472392638037,0.5671641791044776,0.75,0.9,0.5169811320754717,0.5946969696969697,0.6666666666666666,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.5,0.5,0.36585365853658536,0.6341463414634146,0.5,0.5,0.36585365853658536,0.6341463414634146,-0.13455917020273456,-0.034150012410882,-0.17028003613369458,-0.05911736300467141,-0.12925170068027214,-0.05147870927069875,-0.2692307692307693,-0.08410848569086571,-0.007518796992481258,-0.0100531120718087,0.09999999999999998,-0.01501693984067387,-0.15000000000000002,-0.07771583762149803,0.0,-0.033333333333333326,0.0,-0.2682926829268293,0.0,-0.2682926829268293
Gerry Weber Open,2011/06/10,Grass,Quarterfinals,Berdych T.,7.0,1.66,Troicki V.,12.0,2.1,0,0.6266318537859008,0.5494505494505495,0.5385097056981841,0.5089449541284403,0.6875,0.5555555555555556,0.5362872421695951,0.49333333333333335,0.75,0.5294117647058824,0.537410071942446,0.5021834061135371,0.7692307692307693,0.6,0.5706521739130435,0.4918032786885246,0.6461538461538462,0.6451612903225806,0.5450061652281134,0.5387182910547397,0.7142857142857143,0.6666666666666666,0.5515695067264574,0.553921568627451,0.8888888888888888,0.5714285714285714,0.555205047318612,0.5542857142857143,0.8571428571428571,0.5,0.6341463414634146,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.07718130433535131,0.029564751569743808,0.13194444444444442,0.04295390883626177,0.22058823529411764,0.03522666582890899,0.1692307692307693,0.07884889522451888,0.0009925558312655625,0.006287874173373731,0.04761904761904767,-0.002352061900993574,0.31746031746031744,0.0009193330328977067,0.3571428571428571,0.11414634146341462,0.0,0.0,0.0,0.0
Gerry Weber Open,2011/06/10,Grass,Quarterfinals,Monfils G.,8.0,1.36,Mayer F.,18.0,3.0,0,0.6283783783783784,0.5,0.5214684135426125,0.4977743371395394,0.6818181818181818,0.45454545454545453,0.5392156862745098,0.45041322314049587,0.6153846153846154,0.6842105263157895,0.5123287671232877,0.515370705244123,0.6,0.6666666666666666,0.5102040816326531,0.5066666666666667,0.7735849056603774,0.6290322580645161,0.5389344262295082,0.5230664857530529,0.75,0.5714285714285714,0.5916230366492147,0.515,0.6666666666666666,1.0,0.5443786982248521,0.5481481481481482,0.6666666666666666,1.0,0.5416666666666666,0.6875,1.0,0.0,0.5303030303030303,0.4696969696969697,1.0,0.0,0.5303030303030303,0.4696969696969697,0.1283783783783784,0.02369407640307314,0.22727272727272724,0.08880246313401391,-0.06882591093117407,-0.003041938120835308,-0.06666666666666665,0.003537414965986363,0.14455264759586128,0.015867940476455233,0.1785714285714286,0.07662303664921466,-0.33333333333333337,-0.0037694499232960865,-0.33333333333333337,-0.14583333333333337,1.0,0.06060606060606055,1.0,0.06060606060606055
Gerry Weber Open,2011/06/11,Grass,Semifinals,Monfils G.,8.0,1.44,Kohlschreiber P.,49.0,2.75,1,0.6296296296296297,0.5526315789473685,0.521671626342347,0.5147767217810181,0.6818181818181818,0.5370370370370371,0.5395894428152492,0.5186274509803922,0.6296296296296297,0.675,0.5146666666666667,0.5209634255129348,0.6,0.5,0.5148514851485149,0.5416666666666666,0.7777777777777778,0.5918367346938775,0.5397574123989218,0.5142642642642643,0.75,0.5,0.5927835051546392,0.558282208588957,0.7142857142857143,0.7777777777777778,0.5502645502645502,0.5226480836236934,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6363636363636364,1.0,0.0,0.5230769230769231,0.47692307692307695,1.0,0.0,0.5230769230769231,0.47692307692307695,0.07699805068226118,0.006894904561328907,0.14478114478114468,0.02096199183485703,-0.045370370370370394,-0.0062967588462681245,0.09999999999999998,-0.026815181518151765,0.18594104308390025,0.02549314813465753,0.25,0.03450129656568213,-0.06349206349206349,0.027616466640856818,0.0,-0.08080808080808077,1.0,0.046153846153846156,1.0,0.046153846153846156
Gerry Weber Open,2011/06/11,Grass,Semifinals,Berdych T.,7.0,1.44,Petzschner P.,71.0,2.75,1,0.6276041666666666,0.488,0.5387419287648406,0.4931714719271624,0.6875,0.42857142857142855,0.5365853658536586,0.4844124700239808,0.7555555555555555,0.5454545454545454,0.5390070921985816,0.49853801169590645,0.7692307692307693,0.5714285714285714,0.5721925133689839,0.5375,0.6515151515151515,0.4864864864864865,0.546285018270402,0.5031315240083507,0.7142857142857143,0.5,0.5530973451327433,0.47244094488188976,0.9,0.8,0.5608308605341247,0.54,0.8571428571428571,0.6666666666666666,0.6363636363636364,0.6111111111111112,0.75,0.25,0.5446428571428571,0.45535714285714285,0.75,0.25,0.5446428571428571,0.45535714285714285,0.13960416666666664,0.04557045683767824,0.25892857142857145,0.05217289582967777,0.21010101010101012,0.040469080502675114,0.19780219780219788,0.034692513368983935,0.16502866502866498,0.043153494262051284,0.2142857142857143,0.08065640025085358,0.09999999999999998,0.02083086053412464,0.19047619047619047,0.025252525252525193,0.5,0.08928571428571425,0.5,0.08928571428571425
AEGON Championships,2011/06/06,Grass,1st Round,Berrer M.,79.0,2.1,Harrison R.,122.0,1.66,0,0.3904109589041096,0.32,0.4771436299702461,0.45794392523364486,0.30434782608695654,0.2,0.45041322314049587,0.4235294117647059,0.3333333333333333,0.5,0.4809384164222874,0.5263157894736842,0.25,0.0,0.4318181818181818,0.5833333333333334,0.4,0.375,0.478176527643065,0.47702407002188185,0.4,0.25,0.46153846153846156,0.48214285714285715,0.0,0.5,0.0,0.5263157894736842,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041095890410959,0.019199704736601264,0.10434782608695653,0.02688381137578999,-0.16666666666666669,-0.045377373051396774,0.25,-0.15151515151515155,0.025000000000000022,0.001152457621183156,0.15000000000000002,-0.020604395604395587,-0.5,-0.5263157894736842,0.0,-0.5833333333333334,0.0,0.0,0.0,0.0
AEGON Championships,2011/06/06,Grass,1st Round,Lopez F.,41.0,1.36,Tursunov D.,70.0,3.0,0,0.49038461538461536,0.5502008032128514,0.492463523453515,0.5105744712764362,0.509090909090909,0.5319148936170213,0.4961759082217973,0.5231866825208086,0.6060606060606061,0.6585365853658537,0.5167597765363129,0.5239253852392538,0.6470588235294118,0.6666666666666666,0.556390977443609,0.5686274509803921,0.5098039215686274,0.45454545454545453,0.49516728624535317,0.4724540901502504,0.5555555555555556,0.0,0.49122807017543857,0.5135135135135135,0.7142857142857143,0.0,0.5333333333333333,0.32608695652173914,0.6666666666666666,0.0,0.48148148148148145,0.125,0.5,0.5,0.49,0.51,0.5,0.5,0.49,0.51,-0.059816187828236,-0.018110947822921164,-0.02282398452611223,-0.027010774299011275,-0.05247597930524761,-0.007165608702940918,-0.019607843137254832,-0.012236473536783143,0.055258467023172886,0.02271319609510275,0.5555555555555556,-0.022285443338074917,0.7142857142857143,0.2072463768115942,0.6666666666666666,0.35648148148148145,0.0,-0.020000000000000018,0.0,-0.020000000000000018
AEGON Championships,2011/06/06,Grass,1st Round,Ward J.,216.0,1.36,Cox D.,273.0,3.0,0,0.15384615384615385,0.0,0.4028268551236749,0.0,0.0,0.0,0.24390243902439024,0.0,0.2222222222222222,0.0,0.4263157894736842,0.0,0.0,0.0,0.2413793103448276,0.0,0.2,0.0,0.37894736842105264,0.0,0.0,0.0,0.26666666666666666,0.0,0.3333333333333333,0.0,0.45161290322580644,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.4028268551236749,0.0,0.24390243902439024,0.2222222222222222,0.4263157894736842,0.0,0.2413793103448276,0.2,0.37894736842105264,0.0,0.26666666666666666,0.3333333333333333,0.45161290322580644,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
AEGON Championships,2011/06/06,Grass,1st Round,Ilhan M.,112.0,1.28,Hajek J.,179.0,3.5,0,0.32,0.25925925925925924,0.4695035460992908,0.41281427412814276,0.4444444444444444,0.3333333333333333,0.3978494623655914,0.3064516129032258,0.5,0.0,0.5294117647058824,0.3924050632911392,0.5,0.0,0.5,0.4,0.23076923076923078,0.2222222222222222,0.4629156010230179,0.3763157894736842,0.4,0.0,0.42857142857142855,0.24193548387096775,0.5,0.0,0.5294117647058824,0.2962962962962963,0.5,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06074074074074076,0.056689271971148036,0.1111111111111111,0.09139784946236557,0.5,0.13700670141474314,0.5,0.09999999999999998,0.008547008547008572,0.08659981154933366,0.4,0.1866359447004608,0.5,0.23311546840958608,0.5,0.3,0.0,0.0,0.0,0.0
AEGON Championships,2011/06/06,Grass,1st Round,Paire B.,116.0,2.62,Clement A.,146.0,1.44,1,0.2857142857142857,0.45188284518828453,0.45348837209302323,0.4889369489269672,0.3333333333333333,0.4,0.4444444444444444,0.4479297365119197,0.0,0.5135135135135135,0.0,0.5057471264367817,0.0,0.5384615384615384,0.0,0.4744525547445255,0.3076923076923077,0.36,0.45077720207253885,0.4680232558139535,0.4,0.5,0.42857142857142855,0.3956043956043956,0.0,0.5,0.0,0.4913294797687861,0.0,0.6666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16616855947399883,-0.03544857683394398,-0.06666666666666671,-0.0034852920674752763,-0.5135135135135135,-0.5057471264367817,-0.5384615384615384,-0.4744525547445255,-0.05230769230769228,-0.017246053741414635,-0.09999999999999998,0.03296703296703296,-0.5,-0.4913294797687861,-0.6666666666666666,-0.4166666666666667,0.0,0.0,0.0,0.0
